country,goal,window,rmse,mape,r_squared,model
Albania,goal3,15,1.7673771730915497,0.01326089933020001,0.9031396947926965,Linear
Albania,goal3,20,4.194300554016742,0.023512148723263,0.9321579406288921,Linear
Albania,goal4,5,3.0789473684211295,0.015573872259335951,0.5466045442409927,Linear
Albania,goal4,10,4.7923809523809595,0.020404292747394203,0.6347862337804699,Linear
Albania,goal4,15,11.607951625094469,0.032347203171435315,0.6460593612549247,Linear
Albania,goal4,20,28.270664819944557,0.05728351356759496,0.6672096977804939,Linear
Albania,goal5,5,3.575789473683989,0.027940981426202244,0.7526268762680821,Linear
Albania,goal5,10,3.97142857142869,0.03242215314081558,0.8478289631123884,Linear
Albania,goal5,15,0.8917913832200135,0.015310884374818137,0.9168752964658435,Linear
Albania,goal5,20,0.857479224376887,0.013000329978553452,0.9502116469311004,Linear
Albania,goal6,5,0.28526315789473017,0.005223274236175975,0.7769736842105373,Linear
Albania,goal6,10,0.5990476190476224,0.008782225834857455,0.7571001566851537,Linear
Albania,goal6,15,1.266475182665726,0.012799405922213323,0.8684993344745772,Linear
Albania,goal6,20,2.254529085872587,0.018041782086796035,0.8991423927016858,Linear
Albania,goal7,5,6.333157894736926,0.027604643288080252,0.39913582109818985,Linear
Albania,goal7,10,4.736507936507865,0.0204571719379606,0.6390070389246444,Linear
Albania,goal7,15,2.519274376417323,0.015590130484192397,0.8114549836024343,Linear
Albania,goal7,20,2.664986149584421,0.015056735146484788,0.8809591615026552,Linear
Albania,goal8,5,2.011052631578776,0.01836590673930437,0.4733244055631295,Linear
Albania,goal8,10,2.9399999999999578,0.02116759132807579,0.36456208969827836,Linear
Albania,goal8,15,3.1217939027462633,0.025454445005187214,0.03827124359371535,Linear
Albania,goal8,20,1.4425415512465456,0.016672340714016236,0.07773357054837207,Linear
Albania,goal9,5,2.172631578947621,0.03666055026884606,0.900214971579699,Linear
Albania,goal9,10,4.315238095238221,0.049710380474623506,0.9018234518825184,Linear
Albania,goal9,15,1.2513681027964842,0.02118981412822803,0.9392093234951184,Linear
Albania,goal9,20,1.663116343489996,0.028719974962106126,0.9564011913406123,Linear
Algeria,goal1,5,0.5157894736840023,0.005481454794631089,0.938086350083421,Linear
Algeria,goal1,10,2.3501587301588835,0.014335221008022269,0.8183797328429385,Linear
Algeria,goal1,15,8.551312673217868,0.027337899650124103,0.8094739278832538,Linear
Algeria,goal1,20,16.358275623269748,0.04032231720686234,0.7939738875147018,Linear
Algeria,goal10,5,0.0,0.0,1.0,Linear
Algeria,goal10,10,0.0,0.0,1.0,Linear
Algeria,goal10,15,0.0,0.0,1.0,Linear
Algeria,goal10,20,0.0,0.0,1.0,Linear
Algeria,goal11,5,0.6405263157894796,0.009571181847326363,0.5119674185463715,Linear
Algeria,goal11,10,0.8990476190476339,0.012328306108591883,0.5331328183246701,Linear
Algeria,goal11,15,1.3688888888888942,0.015432615904534779,0.3821117118763332,Linear
Algeria,goal11,20,1.556765927977834,0.015389544833951831,0.22391521908773268,Linear
Algeria,goal12,5,0.27526315789474554,0.004829867940606379,0.6473684210526349,Linear
Algeria,goal12,10,0.2749206349206398,0.00506969568379888,0.4666659863755693,Linear
Algeria,goal12,15,0.6364222726127178,0.00792313645858766,0.4547155757212164,Linear
Algeria,goal12,20,1.23361495844875,0.012004730928444738,0.1973815786316801,Linear
Algeria,goal13,5,0.7463157894737352,0.008387717252459086,0.6155255928282074,Linear
Algeria,goal13,10,0.888888888888906,0.008054774970667348,0.6484887966883142,Linear
Algeria,goal13,15,2.401410934744234,0.015100244737177122,0.6627754963901302,Linear
Algeria,goal13,20,6.362063711911345,0.028705384150030197,0.6749236214566583,Linear
Algeria,goal14,5,5.758947368420869,0.028576262143257584,0.5703102635418889,Linear
Algeria,goal14,10,7.896507936508071,0.03206582059060769,0.31656670267735965,Linear
Algeria,goal14,15,3.2090299823634925,0.02436391246907192,0.4750764643477535,Linear
Algeria,goal14,20,4.048788088642631,0.030546558704453185,0.5618437976572194,Linear
Algeria,goal15,5,8.584210526316362,0.02998011277280423,0.7587997819953444,Linear
Algeria,goal15,10,10.150476190476349,0.03784720105142688,0.676082868457087,Linear
Algeria,goal15,15,24.35806500377926,0.061161883384105636,0.49181971513833667,Linear
Algeria,goal15,20,54.61106648199494,0.10348447468102101,0.21323152020287703,Linear
Algeria,goal16,5,2.4147368421051802,0.017756680686254415,0.5059308143547324,Linear
Algeria,goal16,10,2.4034920634920334,0.017791301914865647,0.41771796640815534,Linear
Algeria,goal16,15,5.066223230032732,0.028455023090341133,0.29087737962430726,Linear
Algeria,goal16,20,5.301315789473697,0.03341108224061884,0.01574091115715509,Linear
Algeria,goal17,5,3.463157894736862,0.017886307745710123,0.6071627783230916,Linear
Algeria,goal17,10,6.259365079364858,0.0270198713417093,0.6081942495225363,Linear
Algeria,goal17,15,3.5798337112622067,0.02163398722822213,0.7798193883312746,Linear
Algeria,goal17,20,1.5953739612187523,0.015231708366621098,0.8434798885092678,Linear
Algeria,goal2,5,7.153157894736689,0.027563235085449393,0.3932872212869293,Linear
